,x,y,timestamp,gaze_point_validity, left_x,left_y,left_z,right_x,right_y,right_z,timestamp_gaze_origin,left_validity,right_validity,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_timestamp,head_validity
1670,1934.0,1319.0,19862984704.0,1.0,-13.413543701171877,71.88543701171875,569.7647705078125,48.72905731201172,72.4971923828125,567.8318481445312,19862984704.0,1.0,1.0,9.742507934570312,84.40386962890625,715.096435546875,0.1882255971431732,0.23322239518165588,-0.09289300441741943,19647545344.0,1.0
1671,1963.0,1314.0,19862994944.0,1.0,-13.39965534210205,71.78752136230469,569.8237915039064,48.766075134277344,72.38015747070312,567.8716430664064,19862994944.0,1.0,1.0,9.742507934570312,84.40386962890625,715.096435546875,0.1882255971431732,0.23322239518165588,-0.09289300441741943,19647545344.0,1.0
1672,1963.0,1314.0,19862994944.0,1.0,-13.39965534210205,71.78752136230469,569.8237915039064,48.766075134277344,72.38015747070312,567.8716430664064,19862994944.0,1.0,1.0,9.670642852783203,84.97195434570312,717.2662353515625,0.19017407298088077,0.23451985418796537,-0.09399628639221191,19647578112.0,1.0
1673,1989.0,1309.0,19863007232.0,1.0,-13.393770217895508,71.70527648925781,569.962890625,48.79768753051758,72.29418945312499,567.9920654296875,19863007232.0,1.0,1.0,9.670642852783203,84.97195434570312,717.2662353515625,0.19017407298088077,0.23451985418796537,-0.09399628639221191,19647578112.0,1.0
1674,2012.0,1306.0,19863017472.0,1.0,-13.396768569946287,71.63458251953125,570.1387939453125,48.82021713256836,72.22207641601561,568.1549072265625,19863017472.0,1.0,1.0,9.670642852783203,84.97195434570312,717.2662353515625,0.19017407298088077,0.23451985418796537,-0.09399628639221191,19647578112.0,1.0
1675,2033.0,1302.0,19863029760.0,1.0,-13.408068656921387,71.54652404785156,570.2654418945312,48.83300018310546,72.13218688964844,568.2877807617188,19863029760.0,1.0,1.0,9.670642852783203,84.97195434570312,717.2662353515625,0.19017407298088077,0.23451985418796537,-0.09399628639221191,19647578112.0,1.0
1676,2033.0,1302.0,19863029760.0,1.0,-13.408068656921387,71.54652404785156,570.2654418945312,48.83300018310546,72.13218688964844,568.2877807617188,19863029760.0,1.0,1.0,9.82754135131836,84.54327392578125,717.2109985351562,0.191887766122818,0.2426553666591644,-0.09360495954751968,19647610880.0,1.0
1677,2050.0,1298.0,19863040000.0,1.0,-13.4234561920166,71.46197509765625,570.3684692382812,48.840496063232415,72.04612731933594,568.3896484375,19863040000.0,1.0,1.0,9.82754135131836,84.54327392578125,717.2109985351562,0.191887766122818,0.2426553666591644,-0.09360495954751968,19647610880.0,1.0
1678,2065.0,1295.0,19863050240.0,1.0,-13.441370010375977,71.38218688964844,570.4378051757812,48.84165191650391,71.96484375,568.4537353515625,19863050240.0,1.0,1.0,9.82754135131836,84.54327392578125,717.2109985351562,0.191887766122818,0.2426553666591644,-0.09360495954751968,19647610880.0,1.0
1679,2079.0,1293.0,19863062528.0,1.0,-13.457969665527344,71.31391906738281,570.4857177734375,48.84132766723633,71.88459777832031,568.5037841796875,19863062528.0,1.0,1.0,9.82754135131836,84.54327392578125,717.2109985351562,0.191887766122818,0.2426553666591644,-0.09360495954751968,19647610880.0,1.0
1680,2079.0,1293.0,19863062528.0,1.0,-13.457969665527344,71.31391906738281,570.4857177734375,48.84132766723633,71.88459777832031,568.5037841796875,19863062528.0,1.0,1.0,9.642837524414062,84.28361511230467,717.5046997070312,0.18731164932250977,0.2385130226612091,-0.0945482552051544,19647645696.0,1.0
1681,2091.0,1290.0,19863072768.0,1.0,-13.473230361938477,71.25238037109375,570.5151977539064,48.84110641479492,71.81547546386719,568.5350952148438,19863072768.0,1.0,1.0,9.642837524414062,84.28361511230467,717.5046997070312,0.18731164932250977,0.2385130226612091,-0.0945482552051544,19647645696.0,1.0
1682,2097.0,1286.0,19863085056.0,1.0,-13.495149612426756,71.20249938964844,570.5242309570312,48.83304977416992,71.75727844238281,568.5447387695312,19863085056.0,1.0,1.0,9.642837524414062,84.28361511230467,717.5046997070312,0.18731164932250977,0.2385130226612091,-0.0945482552051544,19647645696.0,1.0
1683,2093.0,1279.0,19863095296.0,1.0,-13.535972595214844,71.15264892578125,570.472412109375,48.78976058959961,71.69410705566406,568.4959106445312,19863095296.0,1.0,1.0,9.642837524414062,84.28361511230467,717.5046997070312,0.18731164932250977,0.2385130226612091,-0.0945482552051544,19647645696.0,1.0
1684,2093.0,1279.0,19863095296.0,1.0,-13.535972595214844,71.15264892578125,570.472412109375,48.78976058959961,71.69410705566406,568.4959106445312,19863095296.0,1.0,1.0,9.459148406982418,84.2952423095703,718.0635986328125,0.17947369813919067,0.2353900223970413,-0.09434706717729568,19647678464.0,1.0
1685,2074.0,1264.0,19863105536.0,1.0,-13.608850479125977,71.11125183105469,570.3558349609375,48.70224380493164,71.64401245117188,568.4017333984375,19863105536.0,1.0,1.0,9.459148406982418,84.2952423095703,718.0635986328125,0.17947369813919067,0.2353900223970413,-0.09434706717729568,19647678464.0,1.0
1686,2033.0,1240.0,19863117824.0,1.0,-13.710980415344238,71.0869140625,570.2081909179688,48.55769729614258,71.61698913574219,568.2777709960938,19863117824.0,1.0,1.0,9.459148406982418,84.2952423095703,718.0635986328125,0.17947369813919067,0.2353900223970413,-0.09434706717729568,19647678464.0,1.0
1687,1978.0,1212.0,19863128064.0,1.0,-13.83687400817871,71.100830078125,570.1083374023438,48.38381576538086,71.63267517089844,568.2064819335938,19863128064.0,1.0,1.0,9.459148406982418,84.2952423095703,718.0635986328125,0.17947369813919067,0.2353900223970413,-0.09434706717729568,19647678464.0,1.0
1688,1978.0,1212.0,19863128064.0,1.0,-13.83687400817871,71.100830078125,570.1083374023438,48.38381576538086,71.63267517089844,568.2064819335938,19863128064.0,1.0,1.0,9.506069183349608,84.24642944335938,718.054931640625,0.1771574169397354,0.2374577671289444,-0.09278587996959686,19647711232.0,1.0
1689,1928.0,1185.0,19863140352.0,1.0,-13.959851264953612,71.11878967285156,570.0040893554688,48.22050094604492,71.65495300292969,568.1303100585938,19863140352.0,1.0,1.0,9.506069183349608,84.24642944335938,718.054931640625,0.1771574169397354,0.2374577671289444,-0.09278587996959686,19647711232.0,1.0
1690,1884.0,1163.0,19863150592.0,1.0,-14.062570571899414,71.12464904785156,569.875244140625,48.0956916809082,71.66316223144531,568.0220947265625,19863150592.0,1.0,1.0,9.506069183349608,84.24642944335938,718.054931640625,0.1771574169397354,0.2374577671289444,-0.09278587996959686,19647711232.0,1.0
1691,1845.0,1142.0,19863162880.0,1.0,-14.12873363494873,71.1011962890625,569.6990966796875,48.01357269287109,71.63284301757812,567.8378295898438,19863162880.0,1.0,1.0,9.506069183349608,84.24642944335938,718.054931640625,0.1771574169397354,0.2374577671289444,-0.09278587996959686,19647711232.0,1.0
1692,1845.0,1142.0,19863162880.0,1.0,-14.12873363494873,71.1011962890625,569.6990966796875,48.01357269287109,71.63284301757812,567.8378295898438,19863162880.0,1.0,1.0,9.148841857910156,84.50099182128906,718.9385375976562,0.17923864722251892,0.21687032282352448,-0.0908959060907364,19647746048.0,1.0
1693,1811.0,1123.0,19863173120.0,1.0,-14.16554832458496,71.06912231445312,569.5136108398438,47.987266540527344,71.58772277832031,567.6524658203125,19863173120.0,1.0,1.0,9.148841857910156,84.50099182128906,718.9385375976562,0.17923864722251892,0.21687032282352448,-0.0908959060907364,19647746048.0,1.0
1694,1782.0,1103.0,19863183360.0,1.0,-14.1795597076416,71.01614379882812,569.2730712890625,47.99150848388672,71.51364135742188,567.4048461914064,19863183360.0,1.0,1.0,9.148841857910156,84.50099182128906,718.9385375976562,0.17923864722251892,0.21687032282352448,-0.0908959060907364,19647746048.0,1.0
1695,1757.0,1087.0,19863195648.0,1.0,-14.190809249877928,70.96723937988281,569.0224609375,47.990840911865234,71.44160461425781,567.1459350585938,19863195648.0,1.0,1.0,9.148841857910156,84.50099182128906,718.9385375976562,0.17923864722251892,0.21687032282352448,-0.0908959060907364,19647746048.0,1.0
1696,1757.0,1087.0,19863195648.0,1.0,-14.190809249877928,70.96723937988281,569.0224609375,47.990840911865234,71.44160461425781,567.1459350585938,19863195648.0,1.0,1.0,8.954193115234375,84.66380310058594,719.3287353515625,0.17079408466815948,0.20769721269607544,-0.09087143838405608,19647778816.0,1.0
1697,1735.0,1074.0,19863205888.0,1.0,-14.210148811340332,70.9459228515625,568.8378295898438,47.983257293701165,71.40206909179688,566.9633178710938,19863205888.0,1.0,1.0,8.954193115234375,84.66380310058594,719.3287353515625,0.17079408466815948,0.20769721269607544,-0.09087143838405608,19647778816.0,1.0
1698,1715.0,1063.0,19863218176.0,1.0,-14.23974323272705,70.96485900878906,568.7738647460938,47.97032928466797,71.410888671875,566.911865234375,19863218176.0,1.0,1.0,8.954193115234375,84.66380310058594,719.3287353515625,0.17079408466815948,0.20769721269607544,-0.09087143838405608,19647778816.0,1.0
1699,1698.0,1054.0,19863228416.0,1.0,-14.27821922302246,70.99571228027344,568.766845703125,47.95048522949219,71.43641662597656,566.9091796875,19863228416.0,1.0,1.0,8.954193115234375,84.66380310058594,719.3287353515625,0.17079408466815948,0.20769721269607544,-0.09087143838405608,19647778816.0,1.0
1700,1698.0,1054.0,19863228416.0,1.0,-14.27821922302246,70.99571228027344,568.766845703125,47.95048522949219,71.43641662597656,566.9091796875,19863228416.0,1.0,1.0,8.940689086914062,83.38035583496092,716.056884765625,0.17015381157398224,0.19777740538120267,-0.09211371839046478,19647811584.0,1.0
1701,1682.0,1047.0,19863240704.0,1.0,-14.326242446899414,71.02433776855469,568.7802734375,47.922378540039055,71.4622802734375,566.9262084960938,19863240704.0,1.0,1.0,8.940689086914062,83.38035583496092,716.056884765625,0.17015381157398224,0.19777740538120267,-0.09211371839046478,19647811584.0,1.0
1702,1668.0,1040.0,19863250944.0,1.0,-14.379426956176756,71.05101013183594,568.8207397460938,47.888519287109375,71.48837280273438,566.9729614257812,19863250944.0,1.0,1.0,8.940689086914062,83.38035583496092,716.056884765625,0.17015381157398224,0.19777740538120267,-0.09211371839046478,19647811584.0,1.0
